study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	sample_alias
PRJNA54005	SAMN03165176	SRX1033043	SRR2032647	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/007/SRR2032647/SRR2032647_subreads.fastq.gz	PANU.00-37522
PRJNA54005	SAMN03165176	SRX1033043	SRR2032660	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/000/SRR2032660/SRR2032660_subreads.fastq.gz	PANU.00-37522
PRJNA54005	SAMN03165175	SRX1033044	SRR2032662	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/002/SRR2032662/SRR2032662_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033044	SRR2032663	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/003/SRR2032663/SRR2032663_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033044	SRR2032666	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/006/SRR2032666/SRR2032666_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032667	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/007/SRR2032667/SRR2032667_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032669	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/009/SRR2032669/SRR2032669_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032672	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/002/SRR2032672/SRR2032672_subreads.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032674	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/004/SRR2032674/SRR2032674_subreads.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032678	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/008/SRR2032678/SRR2032678_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032679	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/009/SRR2032679/SRR2032679_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032683	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/003/SRR2032683/SRR2032683_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032684	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/004/SRR2032684/SRR2032684_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032700	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/000/SRR2032700/SRR2032700_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032705	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/005/SRR2032705/SRR2032705_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032708	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/008/SRR2032708/SRR2032708_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032713	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/003/SRR2032713/SRR2032713_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032715	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/005/SRR2032715/SRR2032715_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033044	SRR2032719	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/009/SRR2032719/SRR2032719_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032729	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/009/SRR2032729/SRR2032729_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165175	SRX1033045	SRR2032730	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/000/SRR2032730/SRR2032730_consensus.fastq.gz	PANU.00-37521
PRJNA54005	SAMN03165174	SRX1033055	SRR2032742	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/002/SRR2032742/SRR2032742_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032744	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/004/SRR2032744/SRR2032744_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032748	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/008/SRR2032748/SRR2032748_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032751	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/001/SRR2032751/SRR2032751_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032755	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/005/SRR2032755/SRR2032755_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033055	SRR2032756	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/006/SRR2032756/SRR2032756_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032757	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/007/SRR2032757/SRR2032757_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032759	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/009/SRR2032759/SRR2032759_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032761	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/001/SRR2032761/SRR2032761_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032762	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/002/SRR2032762/SRR2032762_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032763	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/003/SRR2032763/SRR2032763_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032764	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/004/SRR2032764/SRR2032764_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033056	SRR2032770	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/000/SRR2032770/SRR2032770_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032778	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/008/SRR2032778/SRR2032778_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032779	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/009/SRR2032779/SRR2032779_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032780	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/000/SRR2032780/SRR2032780_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032781	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/001/SRR2032781/SRR2032781_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032782	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/002/SRR2032782/SRR2032782_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033055	SRR2032785	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/005/SRR2032785/SRR2032785_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033056	SRR2032789	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/009/SRR2032789/SRR2032789_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032791	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/001/SRR2032791/SRR2032791_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032796	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/006/SRR2032796/SRR2032796_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032800	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/000/SRR2032800/SRR2032800_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN03165174	SRX1033054	SRR2032802	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/002/SRR2032802/SRR2032802_consensus.fastq.gz	PANU.00-37503
PRJNA54005	SAMN02866410	SRX652764	SRR1515159	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/009/SRR1515159/SRR1515159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/009/SRR1515159/SRR1515159_2.fastq.gz	PANU.00-L142
PRJNA54005	SAMN02866411	SRX653786	SRR1516196	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/006/SRR1516196/SRR1516196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/006/SRR1516196/SRR1516196_2.fastq.gz	PANU.00-LIV5
PRJNA54005	SAMN02866411	SRX653787	SRR1516198	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/008/SRR1516198/SRR1516198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/008/SRR1516198/SRR1516198_2.fastq.gz	PANU.00-LIV5
PRJNA54005	SAMN02866411	SRX804008	SRR1700532	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/002/SRR1700532/SRR1700532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/002/SRR1700532/SRR1700532_2.fastq.gz	PANU.00-LIV5
PRJNA54005	SAMN02866411	SRX804008	SRR1700533	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/003/SRR1700533/SRR1700533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/003/SRR1700533/SRR1700533_2.fastq.gz	PANU.00-LIV5
PRJNA54005	SAMN03073707	SRX758055	SRR1706223	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/003/SRR1706223/SRR1706223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/003/SRR1706223/SRR1706223_2.fastq.gz	PANU.00-30877
PRJNA54005	SAMN03165176	SRX1033043	SRR2032613	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/003/SRR2032613/SRR2032613_subreads.fastq.gz	PANU.00-37522
PRJNA54005	SAMN03165176	SRX1033043	SRR2032616	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/006/SRR2032616/SRR2032616_subreads.fastq.gz	PANU.00-37522
PRJNA54005	SAMN03165176	SRX1033043	SRR2032619	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR203/009/SRR2032619/SRR2032619_subreads.fastq.gz	PANU.00-37522
PRJNA54005	SAMN03073708	SRX757482	SRR1703318	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/008/SRR1703318/SRR1703318_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/008/SRR1703318/SRR1703318_2.fastq.gz	PANU.00-30977
PRJNA54005	SAMN02981400	SRX2609521	SRR5308397	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/007/SRR5308397/SRR5308397.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308400	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/000/SRR5308400/SRR5308400.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308401	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/001/SRR5308401/SRR5308401.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308402	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/002/SRR5308402/SRR5308402.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609524	SRR5308404	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/004/SRR5308404/SRR5308404.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308405	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/005/SRR5308405/SRR5308405.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308406	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/006/SRR5308406/SRR5308406.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308409	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/009/SRR5308409/SRR5308409.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308413	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/003/SRR5308413/SRR5308413.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308415	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/005/SRR5308415/SRR5308415.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308416	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/006/SRR5308416/SRR5308416.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308417	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/007/SRR5308417/SRR5308417.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308423	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/003/SRR5308423/SRR5308423.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308427	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/007/SRR5308427/SRR5308427.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308431	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/001/SRR5308431/SRR5308431.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308432	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/002/SRR5308432/SRR5308432.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308434	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/004/SRR5308434/SRR5308434.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308435	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/005/SRR5308435/SRR5308435.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308442	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/002/SRR5308442/SRR5308442.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308449	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/009/SRR5308449/SRR5308449.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308455	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/005/SRR5308455/SRR5308455.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308458	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/008/SRR5308458/SRR5308458.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308459	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/009/SRR5308459/SRR5308459.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308464	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/004/SRR5308464/SRR5308464.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308466	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/006/SRR5308466/SRR5308466.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609524	SRR5308467	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/007/SRR5308467/SRR5308467.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308469	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/009/SRR5308469/SRR5308469.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308470	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/000/SRR5308470/SRR5308470.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308473	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/003/SRR5308473/SRR5308473.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609522	SRR5308480	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/000/SRR5308480/SRR5308480.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/000/SRR5308480/SRR5308480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/000/SRR5308480/SRR5308480_2.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308483	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/003/SRR5308483/SRR5308483.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308489	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/009/SRR5308489/SRR5308489.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308490	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/000/SRR5308490/SRR5308490.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308496	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/006/SRR5308496/SRR5308496.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308497	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/007/SRR5308497/SRR5308497.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308504	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/004/SRR5308504/SRR5308504.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308507	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/007/SRR5308507/SRR5308507.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308510	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/000/SRR5308510/SRR5308510.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308511	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/001/SRR5308511/SRR5308511.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609523	SRR5308512	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/002/SRR5308512/SRR5308512.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308516	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/006/SRR5308516/SRR5308516.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609524	SRR5308523	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/003/SRR5308523/SRR5308523.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308526	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/006/SRR5308526/SRR5308526.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308529	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/009/SRR5308529/SRR5308529.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308530	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/000/SRR5308530/SRR5308530.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308533	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/003/SRR5308533/SRR5308533.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308534	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/004/SRR5308534/SRR5308534.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308535	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/005/SRR5308535/SRR5308535.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308537	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/007/SRR5308537/SRR5308537.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308542	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/002/SRR5308542/SRR5308542.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308546	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/006/SRR5308546/SRR5308546.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308551	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/001/SRR5308551/SRR5308551.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308555	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/005/SRR5308555/SRR5308555.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308556	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/006/SRR5308556/SRR5308556.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308566	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/006/SRR5308566/SRR5308566.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308569	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/009/SRR5308569/SRR5308569.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308573	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/003/SRR5308573/SRR5308573.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308574	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/004/SRR5308574/SRR5308574.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308576	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/006/SRR5308576/SRR5308576.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308578	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/008/SRR5308578/SRR5308578.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308579	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/009/SRR5308579/SRR5308579.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308582	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/002/SRR5308582/SRR5308582.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308586	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/006/SRR5308586/SRR5308586.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609524	SRR5308588	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/008/SRR5308588/SRR5308588.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609524	SRR5308590	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/000/SRR5308590/SRR5308590.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308599	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/009/SRR5308599/SRR5308599.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609524	SRR5308607	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/007/SRR5308607/SRR5308607.fastq.gz	SAMN02981400
PRJNA54005	SAMN02981400	SRX2609521	SRR5308608	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/008/SRR5308608/SRR5308608.fastq.gz	SAMN02981400
PRJNA54005	SAMN02199293	SRX319169	SRR927655	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR927/SRR927655/SRR927655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR927/SRR927655/SRR927655_2.fastq.gz	PANU.RE-female
PRJNA54005	SAMN02199293	SRX319170	SRR927656	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR927/SRR927656/SRR927656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR927/SRR927656/SRR927656_2.fastq.gz	PANU.RE-female
PRJNA54005	SAMN02866410	SRX652765	SRR1515160	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/000/SRR1515160/SRR1515160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/000/SRR1515160/SRR1515160_2.fastq.gz	PANU.00-L142
PRJNA54005	SAMN02866411	SRX653787	SRR1516197	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/007/SRR1516197/SRR1516197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR151/007/SRR1516197/SRR1516197_2.fastq.gz	PANU.00-LIV5
