study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	sample_alias
PRJNA755322	SAMN20815141	SRX11910996	SRR15613741	208510	Papio cynocephalus x Papio anubis	155c15bd9f84b03e0efac8a404055e0f;f3dc94816e583fece05e7efd0d29b991	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/041/SRR15613741/SRR15613741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/041/SRR15613741/SRR15613741_2.fastq.gz	AMB_408
PRJNA755322	SAMN20815191	SRX11910994	SRR15613743	208510	Papio cynocephalus x Papio anubis	6c4d2308e430d43112fd07c07054816a;9f5cf62155734e637cfb9d8887f9b64d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/043/SRR15613743/SRR15613743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/043/SRR15613743/SRR15613743_2.fastq.gz	AMB_406
PRJNA755322	SAMN20815064	SRX11910991	SRR15613746	208510	Papio cynocephalus x Papio anubis	5ebd300f107314a8f24990ebf4dba937;33bbe00a8bc378b37b2c4884c7be5640	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/046/SRR15613746/SRR15613746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/046/SRR15613746/SRR15613746_2.fastq.gz	AMB_403
PRJNA755322	SAMN20815030	SRX11910988	SRR15613749	208510	Papio cynocephalus x Papio anubis	358bef9aff985c2834a66ec5d6add561;ddbfad527b716448f18fb5f86789cc00	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/049/SRR15613749/SRR15613749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/049/SRR15613749/SRR15613749_2.fastq.gz	AMB_401
PRJNA755322	SAMN20815190	SRX11910986	SRR15613751	208510	Papio cynocephalus x Papio anubis	a9a38bc653f24311824ff8d1543ff9d2;0d5550437608c5fd0bc98ae21adbf16d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/051/SRR15613751/SRR15613751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/051/SRR15613751/SRR15613751_2.fastq.gz	AMB_399
PRJNA755322	SAMN20815255	SRX11910983	SRR15613754	208510	Papio cynocephalus x Papio anubis	222b4477c25dfb518d25e498a02f0fef;05776fb3357c3390ba53b858e71a48b8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/054/SRR15613754/SRR15613754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/054/SRR15613754/SRR15613754_2.fastq.gz	AMB_396
PRJNA755322	SAMN20815257	SRX11910981	SRR15613756	208510	Papio cynocephalus x Papio anubis	ee46c4645aa17fbb3ec609b9d614bc25;7668d82b05e55dc98bc755b9fead38d9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/056/SRR15613756/SRR15613756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/056/SRR15613756/SRR15613756_2.fastq.gz	AMB_394
PRJNA755322	SAMN20815219	SRX11910980	SRR15613757	208510	Papio cynocephalus x Papio anubis	1ac35c7d40ef61c42aef6031280550a9;27c7e181512c6aa6c658bf31cf6eb1dd	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/057/SRR15613757/SRR15613757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/057/SRR15613757/SRR15613757_2.fastq.gz	AMB_393
PRJNA755322	SAMN20815248	SRX11910979	SRR15613758	208510	Papio cynocephalus x Papio anubis	3a3a215a267ee5fde597dec83646765b;e9e2399befff84378e98db30dc96e215	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/058/SRR15613758/SRR15613758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/058/SRR15613758/SRR15613758_2.fastq.gz	AMB_392
PRJNA755322	SAMN20814976	SRX11910978	SRR15613759	208510	Papio cynocephalus x Papio anubis	fe74bca7406d38538b637455b577ce16;ca492cd7ceaa0ff86a7add363823b4e4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/059/SRR15613759/SRR15613759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/059/SRR15613759/SRR15613759_2.fastq.gz	AMB_320
PRJNA755322	SAMN20815218	SRX11910972	SRR15613765	208510	Papio cynocephalus x Papio anubis	db9457b211d9e78181ff81f69d8de693;a0f5f0a56f5294beb9c9301056feec23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/065/SRR15613765/SRR15613765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/065/SRR15613765/SRR15613765_2.fastq.gz	AMB_386
PRJNA755322	SAMN20815220	SRX11910966	SRR15613771	208510	Papio cynocephalus x Papio anubis	0b53f2e23e322fe61585404311e1d407;a8d467fecb2cb0d0344f0efe3d07e364	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/071/SRR15613771/SRR15613771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/071/SRR15613771/SRR15613771_2.fastq.gz	AMB_381
